radio,mcc,mnc,area,cid,lon,lat,range
UMTS,605,1,55202,32876609,10.758289,35.628005,1000
UMTS,605,1,55202,32876589,10.756795,35.622359,1000
UMTS,605,1,55202,32876592,10.75757,35.62132000000001,1000
UMTS,605,1,55202,32876640,10.755844,35.622253,1000
GSM,605,1,55202,43101,10.756989,35.62110900000001,1000
GSM,605,1,55202,43053,10.758499,35.62110900000001,1000
UMTS,605,1,55202,32876652,10.759659,35.619125,1000
UMTS,605,1,55202,32876641,10.759277,35.61859099999999,1000
UMTS,605,1,55202,32876649,10.759554,35.619374,1000
UMTS,605,1,55202,32876638,10.759048461914,35.618362426758,1000
UMTS,605,1,55202,32876647,10.763168334961,35.622482299805,1000
UMTS,605,1,55202,32876658,10.765256,35.624844,1000
UMTS,605,1,55202,32876846,10.765523,35.625033,1000
UMTS,605,1,55202,32876661,10.764729,35.624105,1000
UMTS,605,1,55202,32876612,10.759964,35.627899,1000
GSM,605,1,55202,48341,10.781021118164,35.629348754883,1000
UMTS,605,1,10012,7275312,10.176773071289,36.830978393555,1000
UMTS,605,1,55202,32876610,10.775527954102001,35.63346862793,1000
UMTS,605,1,55202,32876637,10.755543,35.62147,1000
UMTS,605,1,55701,33546470,10.114153,33.844071,3310
UMTS,605,1,10014,7282339,10.114974975586,36.829605102539,1000
UMTS,605,1,55302,33535038,10.147933959961,34.593887329102,1000
UMTS,605,1,55301,33534228,10.742569,34.733276000000004,1000
UMTS,605,1,10012,7283231,10.191879,36.897812,1000
UMTS,605,1,10012,7283232,10.191133,36.89857,1268
UMTS,605,1,10012,7283229,10.19041,36.898757,1000
UMTS,605,1,10012,7283227,10.192038,36.898217,1000
UMTS,605,1,10012,7283230,10.191879,36.898027,1000
UMTS,605,1,10016,7282930,10.189133,36.897406,1000
UMTS,605,1,10012,7283228,10.191311,36.898175,1000
UMTS,605,1,10016,7283127,10.183772,36.899247,1000
UMTS,605,1,10016,7283130,10.185458,36.899198,1509
UMTS,605,1,10016,7283128,10.180832,36.896194,1000
UMTS,605,1,10016,7283131,10.18001,36.894052,1000
UMTS,605,1,10016,7282022,10.181098,36.890788,1000
UMTS,605,1,10016,7282017,10.184292999999998,36.893954,1000
UMTS,605,1,10016,7282929,10.184379,36.899009,1000
UMTS,605,1,10016,7282932,10.183945,36.89949,1000
UMTS,605,1,10016,7284500,10.172616,36.894804,1227
UMTS,605,1,10016,7284497,10.176402,36.893461,1777
UMTS,605,1,10016,7282019,10.180082,36.890267,1000
UMTS,605,1,10016,7283100,10.178037,36.890414,1000
UMTS,605,1,10016,7282761,10.175858,36.89003,1000
UMTS,605,1,10016,7284410,10.172653198242001,36.894149780273,1000
UMTS,605,1,10016,7282758,10.176629,36.89003,1000
UMTS,605,1,10016,7283097,10.178146,36.889755,1000
UMTS,605,1,10016,7282931,10.182073,36.892878,1000
UMTS,605,1,10016,7284407,10.172653198242001,36.894149780273,1000
UMTS,605,1,10016,7284399,10.183639526367001,36.87629699707,1000
UMTS,605,1,10016,7282538,10.184555,36.877213,1000
UMTS,605,1,10016,7282528,10.180893,36.878357,1000
UMTS,605,1,10016,7284417,10.172191,36.891087,1681
GSM,605,1,55701,57695,9.968531,33.987767,7287
UMTS,605,1,55202,32876577,10.737625,35.58045999999999,1000
UMTS,605,1,22201,150974,10.744858,36.46019,1000
UMTS,605,1,22201,150977,10.7444,36.46019,1000
UMTS,605,1,10003,73126,10.194625854492001,36.955947875977,1000
UMTS,605,1,10013,142005,10.362167358398,36.716995239258,1000
UMTS,605,1,10012,7283168,10.165786743164,36.844711303711,1000
UMTS,605,1,55201,32876101,10.824628,35.747858,1000
UMTS,605,1,22203,148858,10.725403,36.448288,1000
UMTS,605,1,55301,33534945,10.649185180664,36.420364379883,1000
UMTS,605,1,55202,32876566,10.863418579102001,35.669174194336,1000
UMTS,605,1,55701,33546456,10.106735229492001,33.850936889648,1000
UMTS,605,1,10020,656,10.24543762207,36.840591430664,1000
UMTS,605,1,10017,7280016,10.168533325195,36.81999206543,1000
UMTS,605,1,55201,32878496,10.826235,35.75354799999999,3094
UMTS,605,1,10018,141397,10.216598510742001,36.706008911133,1000
UMTS,605,1,10015,7287283,9.8320770263672,36.839218139648,1000
UMTS,605,1,22102,7355259,9.550209,37.086411,1000
UMTS,605,1,55603,33550336,11.006240844727001,33.467788696289,1000
UMTS,605,1,10015,7275950,10.073777,36.77673400000001,1000
UMTS,605,1,55601,33549810,10.965042114258,33.868789672852,1000
UMTS,605,1,22011,7365200,8.846725,36.64340900000001,26401
UMTS,605,1,55702,33546750,10.264663696289,33.701248168945,1000
UMTS,605,1,22101,7374164,9.8705291748047,37.286911010742,1000
UMTS,605,1,10019,7306129,10.088882446289,36.84196472168,1000
UMTS,605,1,55306,33534339,10.705490112305,34.687271118164,1000
UMTS,605,1,55703,118061,8.9737701416016,33.703994750977,1000
UMTS,605,1,55201,32870559,10.821304,35.761185,1000
UMTS,605,1,55801,33551523,10.444564819336,32.926712036133,1000
UMTS,605,1,10015,7287016,10.044937133789,36.833724975586,1000
UMTS,605,1,10013,141945,10.21110534668,36.725234985352,1000
UMTS,605,1,10013,141946,10.21110534668,36.725234985352,1000
UMTS,605,1,10013,141948,10.21110534668,36.725234985352,1000
UMTS,605,1,10013,141367,10.21110534668,36.725234985352,1000
GSM,605,1,33101,22821,9.529572,36.602631,1674
GSM,605,1,33101,22823,9.470643,36.624998,15569
GSM,605,1,33101,22631,9.424212,36.676484,5244
GSM,605,1,33101,22634,9.398534,36.683221,7526
GSM,605,1,33101,22621,9.369506,36.69119,3023
GSM,605,1,33101,22622,9.338764,36.702501,6639
GSM,605,1,33101,22811,9.276547,36.719797,3988
GSM,605,1,33101,22554,9.299241,36.706979,1859
GSM,605,1,33101,22812,9.210385,36.750945,11510
UMTS,605,1,33101,7362583,9.226477,36.733289,9369
UMTS,605,1,33101,7362935,9.196855,36.753965,3146
GSM,605,1,33101,22813,9.1953,36.762442,8507
GSM,605,1,33101,22742,9.186291,36.787573,5399
UMTS,605,1,33101,7362613,9.189672,36.761333,5021
GSM,605,1,33101,22903,9.18771,36.763099,4881
GSM,605,1,33101,22741,9.193543,36.833133,3878
GSM,605,1,33101,22853,9.204586,36.873551,2011
GSM,605,1,33101,22731,9.184396,36.89429000000001,1821
GSM,605,1,33101,22733,9.138818,36.903529,2715
GSM,605,1,33101,22752,9.096703,36.944993,4226
GSM,605,1,33101,22753,9.047861,36.968474,7657
GSM,605,1,22011,25031,8.980795,36.962116,4896
UMTS,605,1,22011,7365063,8.961333999999997,36.959774,6627
UMTS,605,1,22011,7365066,9.000674,36.963232,3001
UMTS,605,1,22011,7365426,8.77696,36.949102,13597
UMTS,605,1,22011,7365097,8.759537,36.947107,1000
UMTS,605,1,22011,7365087,8.757477,36.942215,1000
UMTS,605,1,22011,7365094,8.759537,36.948575,1000
UMTS,605,1,22011,7365104,8.760361,36.95192,1000
UMTS,605,1,22011,7365084,8.765764,36.95107,1584
UMTS,605,1,22011,7365425,8.784257,36.941529,1198
UMTS,605,1,22011,7365058,8.767777,36.95251500000001,1000
GSM,605,1,22011,25061,8.788375,36.953659,1322
GSM,605,1,22011,25023,8.866192,36.955508,8166
UMTS,605,1,22011,7365073,8.765716000000001,36.945649,1000
UMTS,605,1,10001,66692,10.181359,36.792635,1000
UMTS,605,1,10012,7275298,10.15754699707,36.835098266602,1000
GSM,605,1,33301,27681,9.012542,36.283633,29585
GSM,605,1,33301,27671,9.030003,36.285069,31093
GSM,605,1,33301,27682,8.908538,36.245957,2517
GSM,605,1,33301,27683,8.876677,36.231538,1939
UMTS,605,1,33301,7367769,8.921085,36.242335,13555
UMTS,605,1,33301,7367771,8.830946,36.201554,2080
GSM,605,1,33301,27733,8.815844,36.212086,4036
UMTS,605,1,33301,7367765,8.769318,36.176097,5456
UMTS,605,1,33301,7367768,8.787688000000001,36.169225,2127
GSM,605,1,33301,27621,8.715291,36.14791500000001,12837
UMTS,605,1,33301,7367589,8.725205,36.171799,1063
UMTS,605,1,33301,7367624,8.725202000000001,36.169396,3133
UMTS,605,1,33301,7367593,8.709206,36.17997,1000
UMTS,605,1,33301,7367596,8.708333,36.180038,1000
UMTS,605,1,33301,7367584,8.699111,36.170426,1374
UMTS,605,1,33301,7367625,8.691635,36.161728,2549
UMTS,605,1,33301,7367616,8.695675999999999,36.166306,1924
UMTS,605,1,33301,7367613,8.695675999999999,36.166306,1924
UMTS,605,1,33301,7367565,8.707352,36.175575,1000
UMTS,605,1,33301,7367585,8.732988,36.172715,2325
UMTS,605,1,33301,7367587,8.709412,36.180038,1000
GSM,605,1,33301,27672,8.7087249755859,36.180038452148,1000
GSM,605,1,33401,30103,9.038514,36.133111,30065
GSM,605,1,33101,22722,8.990416999999997,36.323879,29897
GSM,605,1,33101,22602,9.121101,36.366145,42366
UMTS,605,1,33101,7362753,9.004087,36.333525,31507
GSM,605,1,33101,22825,9.107337,36.378458,41994
GSM,605,1,33101,22822,9.11212,36.380534,42480
UMTS,605,1,10016,7282110,10.204926,36.855698,1000
UMTS,605,1,10014,7282102,10.10752,36.853226,1414
UMTS,605,1,10014,7282551,10.116348,36.860733,1629
UMTS,605,1,10014,7282031,10.116348,36.876755,1000
UMTS,605,1,10014,7282030,10.11345,36.88652,3177
UMTS,605,1,10014,7282582,10.119095,36.893234,1222
UMTS,605,1,10014,7282888,10.105363,36.919785,1987
UMTS,605,1,10014,7282891,10.097352,36.93203,3180
UMTS,605,1,10014,7282630,10.067368,36.961594,1550
GSM,605,1,22103,15602,10.063463,37.043153,9256
UMTS,605,1,22103,7355637,10.040474,36.991654,1845
GSM,605,1,22103,15393,10.036011,36.990967,1000
GSM,605,1,10015,15755,10.016092,36.929856,7507
UMTS,605,1,22103,7355225,10.055228,37.017751,3764
UMTS,605,1,22103,7355666,10.102516,37.140884,17496
GSM,605,1,22103,15863,10.046271,37.116625,13465
UMTS,605,1,22103,7355141,10.035302,37.117997,13493
UMTS,605,1,22103,7355138,10.035302,37.118684,13569
UMTS,605,1,22103,7355433,10.029135,37.094651,10863
UMTS,605,1,22103,7355638,10.015415,37.036286,4387
UMTS,605,1,10014,7282277,10.060768,36.922995,8950
UMTS,605,1,10014,7282280,10.060768,36.922995,8950
UMTS,605,1,10015,7287101,10.021591186523,36.997146606445,1000
UMTS,605,1,10015,7275142,10.021591186523,36.997146606445,1000
UMTS,605,1,10015,7287059,10.021591186523,36.997146606445,1000
UMTS,605,1,55201,32876232,10.749435424805,35.763931274414,1000
GSM,605,1,55403,47585,10.65651,35.799637,1000
GSM,605,1,55403,48116,10.663147,35.795059,1602
UMTS,605,1,55403,32881652,10.666634,35.793013,1000
UMTS,605,1,55403,32881117,10.74565,35.77191,8249
UMTS,605,1,55403,32881120,10.662231,35.79689000000001,1000
UMTS,605,1,55403,32881650,10.676089,35.784718,1000
UMTS,605,1,55201,32876199,10.702259,35.77306,1000
UMTS,605,1,55201,32876228,10.752182,35.762166,1000
UMTS,605,1,55201,32876227,10.767631,35.767137,2595
UMTS,605,1,55201,32876069,10.789824,35.773351,2356
UMTS,605,1,55201,32876198,10.715103,35.76717700000001,1000
UMTS,605,1,55201,32876219,10.725815,35.760635,1000
UMTS,605,1,55201,32878507,10.796366,35.775156,1000
UMTS,605,1,55201,32876229,10.747032,35.761185,1000
UMTS,605,1,55201,32876208,10.719681,35.765305,1000
UMTS,605,1,55201,32876188,10.691757,35.773544,1000
UMTS,605,1,55201,32876177,10.726089477539,35.761184692383,1000
UMTS,605,1,55201,32876828,10.811234,35.773544,1000
UMTS,605,1,55201,32876827,10.817493,35.773257,1000
UMTS,605,1,55201,32878439,10.813183,35.771285,1000
UMTS,605,1,55201,32878442,10.809036,35.76736500000001,1627
UMTS,605,1,55201,32876830,10.818329,35.771866,1000
UMTS,605,1,55201,32876127,10.819324,35.770049,1000
UMTS,605,1,55201,32878422,10.823432,35.77378,1000
UMTS,605,1,55201,32876091,10.818839,35.777506,1000
UMTS,605,1,55201,32876090,10.820775,35.779138,1000
UMTS,605,1,55201,32876087,10.820371000000002,35.778795,1000
UMTS,605,1,55201,32876831,10.811799,35.77314000000001,1000
UMTS,605,1,55201,32876130,10.820589,35.769939,1000
GSM,605,1,55201,42544,10.850469,35.768445,3765
UMTS,605,1,55201,32876077,10.841446,35.764618,1000
UMTS,605,1,55201,32876080,10.840269,35.763147,1000
UMTS,605,1,55201,32876078,10.837784,35.760086,1000
UMTS,605,1,55201,32876082,10.831159,35.759318,1000
UMTS,605,1,55201,32876110,10.828171,35.761235,1000
UMTS,605,1,55201,32878431,10.824914,35.765357,1000
UMTS,605,1,55201,32876062,10.822581,35.768268,1000
GSM,605,1,55201,42594,10.821154,35.76972100000001,1000
UMTS,605,1,55201,32878419,10.822806,35.774144,1000
GSM,605,1,55201,42541,10.848483,35.76891,3916
GSM,605,1,55201,42591,10.819244,35.769196,1000
UMTS,605,1,55201,32876061,10.829656,35.770051,1000
UMTS,605,1,55201,32876058,10.82954,35.769024,1148
UMTS,605,1,55201,32876141,10.83384,35.769108,1000
UMTS,605,1,55201,32876142,10.834726,35.77381,1000
UMTS,605,1,55201,32876060,10.830508,35.774435,1101
UMTS,605,1,55201,32876821,10.830038,35.775996,1187
UMTS,605,1,55201,32876818,10.828963,35.775678000000006,1174
UMTS,605,1,55201,32876140,10.840073,35.770798,1000
UMTS,605,1,55201,32876057,10.830377,35.77538,1000
UMTS,605,1,55201,32876137,10.840039,35.76965900000001,1000
UMTS,605,1,55201,32876139,10.833441,35.773363,2391
UMTS,605,1,55201,32876092,10.814195,35.780315,1000
UMTS,605,1,55201,32876150,10.80574,35.78265800000001,1000
UMTS,605,1,55201,32876147,10.805446,35.781882,1000
UMTS,605,1,55201,32876832,10.81547,35.77742999999999,1000
UMTS,605,1,55201,32876829,10.815113,35.777458,1000
UMTS,605,1,55201,32876111,10.826377,35.75181,4710
UMTS,605,1,55201,32876079,10.830877,35.758174,1492
GSM,605,1,55201,42575,10.858852,35.721591,4724
UMTS,605,1,55201,32876081,10.837143,35.760544,1348
GSM,605,1,55201,42601,10.842329,35.766286,4873
UMTS,605,1,55201,32876108,10.836869,35.733261,2667
UMTS,605,1,55202,32876352,10.84511,35.757179,6667
GSM,605,1,55201,42546,10.824601,35.762962,1313
UMTS,605,1,55201,32876822,10.824795,35.780411,1000
UMTS,605,1,55201,32876089,10.814446,35.779871,1000
UMTS,605,1,55201,32876507,10.791129,35.77717,1000
GSM,605,1,55201,42533,10.790005,35.766492,1285
UMTS,605,1,55201,32876072,10.795288,35.772171,1666
GSM,605,1,55201,42971,10.791397,35.777817,1000
UMTS,605,1,55201,32876510,10.779971000000002,35.77893800000001,13059
UMTS,605,1,55201,32876511,10.789923,35.77279,1000
GSM,605,1,55201,42602,10.832596,35.757217,3294
GSM,605,1,55201,42605,10.831015,35.763899,1274
UMTS,605,1,55201,32876138,10.832291,35.769333,3273
UMTS,605,1,55202,32876349,10.852075,35.741227,8653
UMTS,605,1,55201,32876820,10.830649,35.776421,1000
UMTS,605,1,55202,32876322,10.887195,35.673552,11246
UMTS,605,1,22202,149135,10.459671020507999,36.596145629883,1000
UMTS,605,1,10013,141616,10.320419,36.682388,1000
UMTS,605,1,10013,141706,10.296774,36.701367,2415
UMTS,605,1,10012,7282517,10.200348,36.850433,1000
UMTS,605,1,10012,7282947,10.186111,36.849243,1000
UMTS,605,1,10012,7275300,10.158234,36.837158,1000
UMTS,605,1,10012,7275302,10.156517,36.839561,1000
UMTS,605,1,10012,7275301,10.157422,36.838968,1000
UMTS,605,1,10014,7282912,10.155258,36.847916,1000
UMTS,605,1,10014,7283172,10.159607,36.846771,1000
UMTS,605,1,10014,7283167,10.161118,36.846359,1000
UMTS,605,1,10012,7282471,10.165662,36.844462,1000
UMTS,605,1,10012,7282827,10.169449,36.840591,1000
UMTS,605,1,10006,65700,10.196686,36.824112,1000
UMTS,605,1,10006,65697,10.191979,36.81326,1865
UMTS,605,1,10013,141613,10.325775,36.67648300000001,1000
GSM,605,1,22202,18063,10.44594,36.602327,2090
UMTS,605,1,10012,7282520,10.195018,36.851382,1000
UMTS,605,1,22202,148968,10.446626,36.60164,1315
UMTS,605,1,10013,141814,10.366287231445,36.645584106445,1000
UMTS,605,1,10014,7283017,10.157089,36.840591,1000
GSM,605,1,22202,18253,10.375900268555,36.640090942383,1000
UMTS,605,1,10014,7283020,10.155487,36.841965,1000
GSM,605,1,22202,18251,10.41916,36.616059,1052
UMTS,605,1,10014,7282909,10.154114,36.848831,1000
UMTS,605,1,10014,7282841,10.158920288086,36.846084594727,1000
GSM,605,1,10013,10982,10.325088500977,36.677169799805,1000
UMTS,605,1,55201,32876088,10.81707,35.775948,1000
GSM,605,1,55402,48492,10.715839,35.803576,15654
GSM,605,1,55201,42534,10.802576,35.78059000000001,1000
UMTS,605,1,55403,32882311,10.710319,35.798293,7954
UMTS,605,1,55403,32882308,10.76236,35.786746,12719
GSM,605,1,55201,42556,10.814438,35.78064000000001,1000
GSM,605,1,55201,42611,10.810318,35.783157,1000
UMTS,605,1,2312,39696431,10.749435424805,35.763931274414,1000
UMTS,605,1,55201,32876132,10.810032,35.768738,1000
UMTS,605,1,55201,32876129,10.80986,35.768326,1000
UMTS,605,1,10004,67802,10.26741,36.844025,1000
GSM,605,1,55201,42603,10.834315,35.773956,1000
GSM,605,1,55201,42524,10.830288,35.774275,1000
GSM,605,1,55201,42604,10.843278,35.76667800000001,3345
UMTS,605,1,55201,32876819,10.82477,35.780411,1000
UMTS,605,1,55201,32876817,10.82994,35.777634,1000
UMTS,605,1,22202,148682,10.604553,36.406631,1000
GSM,605,1,10013,10213,10.326658,36.735829,1000
UMTS,605,1,131,456850,10.89225769043,35.669174194336,1000
GSM,605,1,44301,37616,9.477219,35.036636,1000
UMTS,605,1,10005,66044,10.178146362305,36.748580932617,1000
UMTS,605,1,10013,133305,10.178146362305,36.748580932617,1000
UMTS,605,1,10005,72852,10.152745,36.760258,3095
UMTS,605,1,10013,133306,10.185012817382999,36.749954223633,1000
UMTS,605,1,10003,73942,10.114988,36.966946,5105
UMTS,605,1,22202,149427,10.59082,36.645584,1000
GSM,605,1,55201,42695,10.748182,35.762439,1000
GSM,605,1,55201,42693,10.748062133789,35.762557983398,1000
GSM,605,1,55201,42692,10.748062133789,35.762557983398,1000
UMTS,605,1,22201,148595,10.668411254882999,36.42448425293,1000
UMTS,605,1,10014,7283110,10.164413452148,36.86393737793,1000
GSM,605,1,55201,42716,10.787201,35.69664,1000
UMTS,605,1,55201,32876247,10.787887573242,35.696640014648,1000
UMTS,605,1,10014,7282262,10.097122192382999,36.84196472168,1000
UMTS,605,1,10005,75919,10.268558,36.78543300000001,5256
UMTS,605,1,10017,7276411,10.126648,36.806946,1000
UMTS,605,1,10017,7276408,10.125961,36.805573,1000
UMTS,605,1,22101,7355867,9.8732757568359,37.262191772461,1000
UMTS,605,1,22101,7355864,9.88289,37.258416,2879
UMTS,605,1,22202,149446,10.590133666992001,36.686782836914,1000
UMTS,605,1,22202,150018,10.588760375977,36.686782836914,1000
UMTS,605,1,22202,150015,10.588760375977,36.686782836914,1000
UMTS,605,1,22202,148797,10.613355,36.396395,4431
GSM,605,1,10014,7604,10.093002,36.837845,1000
GSM,605,1,10014,7805,10.111198,36.832352,1000
GSM,605,1,22011,25167,8.719053,36.774976,2452
GSM,605,1,22011,25169,8.718682000000001,36.773873,2692
GSM,605,1,22011,25161,8.716753,36.784076,9860
UMTS,605,1,10005,75961,10.242416,36.762039,1000
UMTS,605,1,22202,148689,10.596314,36.398393,1486
UMTS,605,1,22202,148683,10.581207,36.403198,1000
UMTS,605,1,22202,148686,10.581551,36.402168,1000
UMTS,605,1,22202,149494,10.614325,36.39670200000001,1000
UMTS,605,1,22202,149497,10.614304,36.396469,1000
UMTS,605,1,10005,66589,10.193254,36.73210200000001,1886
UMTS,605,1,10005,66592,10.182266,36.736221,1228
UMTS,605,1,55101,33538932,8.772812,34.420853,1000
UMTS,605,1,55101,33539021,8.7718963623047,34.420852661133,1000
UMTS,605,1,55101,33539018,8.77327,34.422226,1000
UMTS,605,1,55101,33538935,8.772812,34.420853,1000
UMTS,605,1,10014,7282844,10.160293,36.850205,1130
GSM,605,1,44101,32695,10.0669,35.61516,6176
UMTS,605,1,55101,33538941,8.796158,34.424744,1086
UMTS,605,1,55101,33538938,8.793869,34.425659,1000
UMTS,605,1,55101,33538937,8.798675999999997,34.424973,1000
UMTS,605,1,55601,33549148,10.862045288086,33.877029418945,1000
UMTS,605,1,10004,67500,10.243093,36.855375,7427
UMTS,605,1,10004,68446,10.256423950195,36.857070922852,1000
UMTS,605,1,10017,7274988,10.130997,36.830063,1000
UMTS,605,1,55203,32876567,10.664291,35.715317,1015
UMTS,605,1,10003,73087,10.180424,36.922715,1000
UMTS,605,1,10003,73090,10.179128,36.925736,2060
UMTS,605,1,10013,141776,10.342026,36.727524,1000
UMTS,605,1,10013,141283,10.337448120117001,36.73210144043,1000
UMTS,605,1,10013,141774,10.339905,36.728782,1000
UMTS,605,1,10013,141773,10.340195,36.730042,1000
GSM,605,1,22204,18044,10.494923,36.624756,7869
UMTS,605,1,10006,67252,10.17952,36.80809,1000
UMTS,605,1,10002,66269,10.305862,36.881692,1000
UMTS,605,1,10002,66272,10.305862,36.881561,1000
UMTS,605,1,55304,33535007,10.626752,34.744072,12471
UMTS,605,1,10012,7275513,10.209732,36.841965,1000
UMTS,605,1,10004,69666,10.285263061523,36.83235168457,1000
UMTS,605,1,10012,7282130,10.186496,36.852069,1000
UMTS,605,1,10012,7275510,10.205612182617001,36.840591430664,1000
UMTS,605,1,10012,7283069,10.208358764648,36.837844848633,1000
UMTS,605,1,10012,7283461,10.208358764648,36.843338012695,1000
UMTS,605,1,10013,141113,10.363540649414,36.716995239258,1000
UMTS,605,1,22202,148665,10.551338,36.398735,1000
UMTS,605,1,55201,32876075,10.776901245117,35.772171020508,1000
UMTS,605,1,55203,32876189,10.693130493164,35.781784057617,1000
UMTS,605,1,55301,33535158,10.765915,34.746666,1000
UMTS,605,1,55501,32873589,11.048812866211,35.50163269043,1000
UMTS,605,1,10004,72276,10.268098,36.833725,1340
LTE,605,1,10006,21762,10.180892944336,36.802139282227,1000
UMTS,605,1,22204,149333,10.546367,36.557922,1633
UMTS,605,1,55603,33550166,11.108322,33.492508,1000
UMTS,605,1,55301,33535490,10.759048461914,34.742202758789,1000
UMTS,605,1,10004,66513,10.255432,36.854324,1000
